100  234  307  241  290  250
101  237  311  237  271  254
102  227  313  244  320  243
103  237  317  234  277  254
104  237  314  228  304  254
105  237  317  244  274  251
106  238  315  227  293  250
107  243  311  228  273  251
108  234  327  248  317  251
109  248  327  243  278  251
110  244  314  227  328  250
111  243  303  250  284  251
112  233  331  230  318  251
113  237  315  231  298  254
114  237  321  230  324  251
115  247  317  240  281  253
116  244  321  243  314  250
117  243  321  248  301  250
118  243  318  230  315  231
119  233  334  244  308  250
120  243  334  234  320  244
121  248  337  251  286  250
122  241  331  231  321  251
123  244  313  243  274  240
124  234  317  223  320  240
125  248  331  240  305  244
126  240  331  238  334  251
127  274  334  291  321  243
128  241  328  231  324  246
129  240  340  270  286  280
130  250  334  241  313  243
131  247  344  257  301  253
132  240  344  257  317  253
133  251  337  238  307  254
134  244  327  250  344  243
135  241  338  247  285  247
136  244  351  254  328  248
137  231  381  260  314  260
138  247  344  258  328  250
139  240  344  234  294  255
140  251  351  254  328  253
141  231  358  250  291  254
142  254  358  258  354  254
143  250  344  244  297  254
144  251  351  244  334  254
145  250  344  246  321  257
146  245  341  257  338  257
147  231  354  257  317  254
148  240  341  248  331  254
149  234  361  234  307  254
150  238  361  244  343  253
151  241  358  235  330  258
152  240  355  240  334  254
153  250  350  236  311  254
154  251  355  234  337  254
155  251  348  237  304  257
156  241  358  244  327  244
157  241  357  243  291  257
158  241  347  237  351  254
159  254  364  247  334  251
160  244  371  251  343  247
161  243  361  244  327  253
162  244  361  248  331  251
163  250  361  245  304  254
164  241  364  255  341  254
165  251  374  245  327  253
166  250  357  254  357  256
167  240  363  246  307  251
168  245  368  247  345  257
169  244  361  254  311  251
170  240  364  248  348  244
171  254  371  247  310  253
172  250  381  244  338  244
173  248  377  258  308  254
174  234  371  244  361  254
175  250  363  253  344  258
176  251  374  254  348  257
177  240  374  251  315  254
178  244  377  244  351  254
179  250  385  257  334  244
180  245  387  244  348  254
181  253  375  238  314  255
182  254  381  248  364  254
183  231  377  251  347  247
184  241  374  241  351  254
185  236  381  241  336  253
186  244  371  254  337  254
187  253  381  245  321  254
188  251  384  245  344  254
189  251  374  251  340  244
190  251  387  254  368  238
191  244  381  237  351  254
192  251  398  244  357  254
193  254  398  240  318  254
194  250  387  255  364  254
195  254  384  254  341  257
196  250  384  254  348  253
197  240  391  254  347  258
198  250  397  246  367  254
199  228  398  219  302  237
200  222  364  225  333  238
201  232  376  235  321  235
202  222  364  225  324  238
203  231  373  231  302  228
204  232  376  235  333  238
205  222  367  222  302  235
206  232  373  231  337  235
207  231  376  228  337  234
208  235  382  231  340  238
209  232  383  235  302  234
210  235  377  238  346  238
211  235  379  235  324  237
212  222  382  232  330  231
213  231  377  228  324  234
214  231  385  231  342  231
215  225  377  226  334  225
216  229  386  243  339  238
217  234  385  215  324  237
218  234  392  235  342  231
219  231  385  228  330  234
220  225  389  234  342  232
221  235  394  234  305  234
222  234  392  235  355  234
223  231  389  231  317  234
224  235  391  419  342  237
225  231  398  250  306  238
226  235  392  234  345  234
227  226  392  216  315  237
228  234  395  231  342  237
229  234  395  231  330  238
230  235  398  231  343  232
231  232  395  234  320  238
232  228  398  235  333  235
233  234  398  231  314  229
234  225  401  240  342  225
235  231  401  225  318  222
236  234  401  232  342  234
237  231  404  234  312  234
238  235  398  232  342  231
239  234  395  231  339  235
240  231  407  235  339  234
241  235  407  225  318  231
242  231  407  225  330  234
243  234  407  234  309  234
244  222  401  222  352  234
245  234  407  235  318  232
246  234  404  216  351  237
247  235  404  231  351  234
248  222  397  228  343  235
249  231  401  222  320  225
250  232  410  232  345  228
251  234  410  234  324  234
252  231  404  231  348  232
253  231  414  232  318  238
254  231  417  225  358  234
255  262  416  219  355  237
256  240  416  231  343  234
257  238  419  259  327  271
258  240  426  240  348  237
259  241  422  231  330  241
260  238  422  324  485  327
261  286  453  244  345  250
262  234  423  247  345  228
263  241  426  240  333  241
264  237  420  240  360  241
265  228  413  244  330  241
266  237  426  240  367  241
267  237  423  243  333  243
268  241  429  247  371  244
269  240  428  244  333  241
270  237  425  247  364  240
271  241  435  241  367  244
272  241  434  244  352  238
273  238  431  244  355  238
274  232  438  243  370  237
275  235  422  253  363  237
276  234  432  247  392  235
277  241  428  243  388  238
278  235  432  246  382  234
279  238  432  234  343  240
280  237  431  225  348  237
281  241  422  244  348  235
282  240  438  240  376  228
283  237  435  241  339  237
284  228  441  247  361  219
285  238  438  240  355  235
286  237  435  246  385  237
287  238  441  241  367  237
288  238  444  243  367  238
289  277  441  244  357  240
290  232  451  246  388  240
291  238  435  241  324  241
292  240  450  244  373  228
293  240  447  244  367  228
294  237  450  247  386  240
295  238  447  241  376  237
296  241  450  247  367  241
297  241  450  241  364  231
298  237  450  235  377  241
299  237  451  244  351  237
300  240  453  228  377  238
301  240  454  244  367  228
302  241  453  243  389  238
303  240  454  244  395  228
304  237  456  243  370  241
305  237  450  244  352  234
306  237  453  244  386  240
307  228  447  241  361  234
308  234  457  244  407  241
309  238  456  241  371  237
310  238  460  243  397  234
311  228  457  243  382  229
312  219  453  228  364  231
313  238  451  244  373  237
314  240  463  229  373  234
315  238  462  235  370  240
316  235  459  238  722  237
317  247  466  241  373  240
318  234  457  241  376  228
319  235  462  241  376  237
320  240  469  244  377  228
321  241  457  232  367  240
322  231  462  225  376  238
323  241  472  222  379  238
324  228  469  240  370  231
325  228  466  231  371  232
326  241  462  228  380  240
327  234  468  234  373  229
328  237  475  244  385  240
329  237  465  241  379  238
330  241  469  225  385  231
331  229  466  234  370  238
332  241  481  241  379  241
333  240  475  240  379  237
334  238  478  243  530  271
335  311  638  290  935  339
336  404  558  804  527  354
337  327  546  355  605  324
338  336  635  318  503  315
339  232  484  237  385  243
340  241  484  244  404  238
341  237  481  237  379  231
342  237  487  240  389  229
343  237  478  231  391  234
344  240  484  244  385  235
345  241  487  244  386  238
346  219  475  228  389  234
347  241  487  238  392  228
348  237  475  225  388  235
349  235  487  225  385  234
350  228  494  238  392  234
351  241  494  244  392  234
352  231  496  244  391  241
353  240  494  228  382  238
354  238  481  225  391  240
355  237  478  225  391  228
356  235  503  241  392  229
357  229  487  225  382  228
358  229  488  232  395  235
359  247  497  234  398  228
360  237  499  240  395  237
361  241  496  237  395  238
362  231  487  241  401  231
363  241  493  241  395  228
364  234  576  241  392  237
365  237  499  243  395  237
366  238  502  237  388  237
367  241  506  222  404  229
368  240  695  309  372  226
369  223  464  224  361  218
370  221  468  230  373  215
371  214  470  221  372  203
372  214  473  224  374  224
373  223  471  225  372  221
374  224  470  214  387  226
375  221  472  223  376  223
376  220  471  220  374  220
377  221  469  215  374  212
378  223  468  226  376  224
379  213  464  221  372  218
380  217  481  225  374  217
381  220  476  207  363  218
382  220  478  223  372  221
383  220  479  220  375  217
384  224  477  223  381  221
385  215  476  214  369  220
386  223  481  223  371  221
387  223  476  223  378  223
388  214  472  218  378  218
389  223  481  223  380  220
390  224  486  223  381  225
391  224  481  218  380  220
392  224  484  223  381  223
393  226  484  220  380  220
394  223  488  223  384  221
395  223  488  226  383  221
396  223  493  226  384  213
397  224  489  229  387  220
398  223  487  226  387  214
399  215  488  228  384  212
400  224  498  226  385  226
401  225  492  229  386  221
402  215  479  230  388  223
403  211  481  228  389  221
404  221  491  226  389  221
405  220  481  218  381  221
406  220  478  217  386  220
407  215  487  209  381  220
408  223  493  223  389  220
409  217  486  223  389  217
410  224  498  218  381  225
411  223  499  228  390  223
412  220  502  223  389  218
413  221  501  223  392  221
414  223  497  220  394  218
415  224  498  224  395  213
416  223  496  223  392  220
417  221  501  223  390  223
418  221  507  209  393  215
419  221  496  215  391  221
420  220  495  215  393  218
421  218  505  205  390  217
422  224  509  218  395  221
423  214  511  224  398  215
424  218  498  220  399  212
425  224  509  224  381  214
426  221  506  226  398  218
427  224  501  218  397  221
428  220  501  223  396  218
429  221  507  206  395  220
430  223  512  218  398  220
431  220  504  211  401  220
432  218  516  214  401  220
433  223  512  220  398  223
434  220  513  218  390  221
435  221  504  215  398  220
436  221  516  221  401  211
437  220  505  209  397  212
438  217  513  215  405  217
439  220  515  226  401  218
440  220  515  209  408  215
441  212  507  215  392  218
442  223  521  226  404  218
443  221  517  223  398  220
444  211  516  223  403  221
445  218  513  223  398  220
446  224  519  217  404  213
447  218  512  223  397  205
448  221  528  226  410  221
449  223  524  229  393  218
450  220  528  218  425  214
451  223  531  224  407  212
452  223  530  223  411  212
453  224  530  218  407  220
454  223  532  217  413  212
455  220  531  229  409  212
456  224  530  227  413  220
457  223  534  223  406  211
458  223  525  220  410  218
459  211  532  223  401  218
460  220  532  213  412  221
461  214  534  223  412  223
462  215  536  221  418  216
463  223  529  221  416  220
464  223  539  224  412  224
465  211  519  210  404  210
466  221  539  223  416  220
467  220  533  208  412  212
468  223  541  224  415  215
469  220  529  206  413  218
470  220  533  225  417  226
471  223  538  220  419  220
472  221  538  220  418  210
473  218  541  221  410  218
474  221  541  220  419  221
475  221  533  212  409  210
476  312  882  246  423  230
477  223  545  220  406  228
478  225  548  227  421  220
479  224  550  215  415  207
480  223  550  218  421  224
481  223  548  223  421  223
482  204  544  206  433  218
483  220  553  209  421  218
484  220  552  210  421  208
485  221  550  215  421  224
486  223  552  206  425  221
487  220  550  220  415  223
488  223  553  220  424  220
489  220  556  218  424  213
490  211  553  220  418  218
491  220  556  225  424  214
492  215  547  223  426  221
493  223  556  227  424  223
494  224  558  223  429  220
495  224  549  221  426  224
496  223  564  218  429  223
497  221  561  226  424  224
498  224  551  215  418  213
499  221  554  215  424  223
500  278  561  226  432  218
501  220  562  223  430  223
502  223  562  218  433  221
503  220  561  226  424  221
504  223  561  215  433  221
505  220  564  214  429  221
506  220  586  314  731  250
507  215  559  221  432  229
508  221  567  229  438  218
509  215  573  224  434  221
510  215  571  218  441  226
511  243  569  228  432  221
512  227  571  225  438  212
513  238  573  253  438  240
514  221  573  211  437  218
515  217  567  229  438  216
516  227  575  210  429  221
517  226  573  229  438  220
518  220  566  232  441  221
519  220  570  226  438  228
520  226  576  215  438  223
521  229  576  232  438  224
522  226  578  225  439  221
523  226  579  215  429  220
524  229  584  227  438  225
525  227  561  218  438  206
526  227  537  210  415  200
527  210  538  217  410  208
528  207  539  214  418  205
529  202  549  207  413  205
530  212  533  215  411  208
531  215  530  208  418  198
532  210  536  196  403  210
533  212  542  205  421  208
534  215  542  209  412  205
535  210  547  209  415  207
536  209  538  203  408  205
537  201  540  196  406  199
538  213  552  210  415  207
539  212  544  205  415  208
540  210  547  210  418  211
541  212  549  212  413  205
542  202  545  205  411  208
543  207  540  210  417  205
544  217  556  214  422  208
545  217  548  220  420  207
546  205  554  214  425  215
547  217  551  210  419  198
548  218  557  212  419  208
549  218  557  205  423  217
550  210  561  203  420  198
551  210  559  212  420  207
552  210  556  216  425  213
553  209  557  209  419  207
554  217  562  212  427  205
555  210  553  203  424  199
556  210  562  215  428  205
557  203  554  216  422  206
558  214  562  195  421  194
559  212  561  208  427  198
560  212  564  205  427  203
561  210  561  213  427  210
562  220  556  207  426  210
563  205  559  203  424  216
564  210  561  202  424  210
565  212  566  208  422  198
566  210  571  210  426  210
567  217  559  205  424  211
568  202  574  207  432  200
569  212  574  212  428  216
570  212  571  215  432  205
571  205  558  200  484  205
572  210  564  207  426  200
573  205  576  218  419  207
574  216  573  213  430  210
575  215  575  210  428  198
576  212  573  210  432  213
577  212  580  205  417  198
578  205  573  210  437  196
579  210  575  212  429  208
580  212  575  200  437  213
581  215  575  215  426  200
582  203  566  200  429  199
583  207  575  209  432  207
584  212  582  210  431  207
585  209  583  213  437  205
586  210  582  203  434  205
587  209  576  208  436  205
588  212  585  203  2070  368
589  349  668  333  448  231
590  267  580  236  465  213
591  253  726  264  561  253
592  263  735  260  585  258
593  254  722  258  554  258
594  267  732  244  588  250
595  264  725  257  562  260
596  264  732  257  558  258
597  253  732  264  551  258
598  260  725  265  565  250
599  260  725  243  564  260
600  265  738  264  557  233
601  254  728  254  544  250
602  254  721  246  557  258
603  255  741  264  561  251
604  257  728  244  558  247
605  254  732  244  558  247
606  247  732  244  558  251
607  251  731  243  555  246
608  244  745  268  555  257
609  248  732  247  565  261
610  248  725  257  565  246
611  257  748  264  565  257
612  250  738  264  555  251
613  253  729  268  565  237
614  244  735  244  562  257
615  251  751  260  571  264
616  245  741  243  561  261
617  247  746  258  571  258
618  247  745  257  572  258
619  264  752  254  565  257
620  264  765  263  572  260
621  264  754  247  571  260
622  251  741  263  1420  461
623  434  828  384  581  260
624  311  756  348  602  258
625  267  749  254  572  265
626  268  752  254  612  258
627  271  762  251  578  251
628  268  755  264  592  251
629  257  762  260  575  261
630  264  765  267  582  254
631  263  751  250  582  257
632  244  766  253  575  257
633  264  769  263  578  264
634  257  755  250  572  250
635  248  755  264  578  260
636  264  775  267  578  260
637  267  744  266  578  261
638  254  759  264  575  257
639  257  758  253  581  247
640  264  752  251  585  264
641  267  772  264  581  257
642  264  758  251  572  256
643  254  769  255  581  261
644  267  772  267  581  258
645  254  755  264  581  256
646  254  758  256  592  261
647  264  775  265  591  261
648  268  778  261  585  260
649  264  769  264  585  257
650  265  782  264  592  261
651  271  778  254  588  260
652  268  782  264  591  264
653  267  782  263  587  261
654  267  781  268  594  260
655  263  788  263  594  260
656  267  785  254  1364  484
657  441  885  407  602  281
658  244  772  273  606  251
659  250  775  260  595  257
660  258  775  264  615  246
661  251  779  248  578  258
662  254  771  247  625  264
663  264  782  240  595  261
664  256  781  250  598  257
665  264  785  264  599  264
666  257  788  258  599  264
667  264  781  246  595  258
668  263  782  260  598  261
669  264  785  257  597  261
670  264  785  265  601  257
671  267  789  264  601  257
672  264  802  248  602  260
673  267  806  267  581  260
674  254  788  265  601  260
675  267  802  264  595  260
676  264  802  244  601  253
677  267  806  270  598  257
678  264  795  254  601  260
679  264  802  244  605  258
680  264  798  247  591  253
681  264  815  260  602  260
682  255  822  263  609  258
683  263  805  265  597  241
684  261  808  263  602  258
685  264  808  264  604  250
686  264  812  264  601  258
687  268  805  254  607  254
688  267  799  258  601  251
689  264  802  247  605  256
690  254  812  255  1514  939
691  441  905  401  598  275
692  333  808  351  635  283
693  300  798  243  606  257
694  254  808  264  627  261
695  264  822  251  618  254
696  265  808  264  642  251
697  267  822  257  612  254
698  268  812  248  615  261
699  274  826  257  601  260
700  257  825  264  617  250
701  254  812  244  605  251
702  255  815  255  612  251
703  251  808  264  625  260
704  247  818  247  611  255
705  247  816  255  615  258
706  254  819  251  621  264
707  253  804  250  625  257
708  254  812  245  625  251
709  264  829  263  608  261
710  254  819  247  629  261
711  254  828  256  631  257
712  254  818  265  617  261
713  255  822  258  612  260
714  255  832  267  629  258
715  253  832  264  621  250
716  263  825  257  611  264
717  257  838  257  611  250
718  257  839  257  624  261
719  264  832  265  621  257
720  261  838  264  621  261
721  250  839  264  625  254
722  264  842  268  634  260
723  267  842  268  631  261
724  268  842  264  1453  457
725  441  935  411  635  260
726  334  862  280  642  254
727  263  836  247  632  261
728  268  831  243  655  257
729  256  825  251  629  264
730  264  835  244  662  250
731  267  845  253  631  257
732  268  849  263  635  261
733  260  851  257  631  254
734  267  849  258  642  261
735  268  855  264  632  261
736  263  852  264  632  258
737  264  845  257  628  260
738  268  852  264  618  260
739  267  852  264  632  260
740  263  859  264  635  260
741  267  845  267  638  264
742  267  855  255  638  257
743  263  855  257  631  257
744  264  851  267  644  260
745  268  866  268  638  264
746  267  862  265  642  258
747  267  862  267  638  261
748  268  865  257  641  261
749  257  858  257  638  264
750  264  862  264  645  264
751  267  865  266  642  258
752  257  865  254  638  243
753  273  899  256  632  263
754  267  869  264  652  264
755  257  865  264  645  250
756  264  872  263  648  255
757  268  875  267  649  264
758  260  876  254  1463  471
759  451  963  401  645  277
760  315  888  321  679  260
761  265  872  258  645  261
762  264  862  267  678  261
763  264  869  264  648  267
764  264  868  255  671  264
765  254  869  253  631  253
766  253  865  247  645  241
767  250  878  254  641  250
768  245  865  251  649  251
769  250  859  254  639  251
770  250  858  250  652  265
771  254  868  247  645  258
772  266  882  264  665  260
773  261  882  264  645  241
774  264  882  263  661  257
775  257  889  267  658  253
776  264  875  267  651  247
777  268  872  264  652  257
778  267  885  253  657  265
779  264  879  258  658  257
780  267  892  244  658  261
781  264  889  263  656  261
782  268  892  267  671  260
783  264  889  263  661  261
784  253  885  264  661  250
785  244  882  264  655  258
786  264  895  267  658  261
787  253  888  266  651  250
788  253  892  270  652  267
789  265  896  263  661  260
790  264  895  265  655  261
791  264  896  267  665  265
792  263  899  257  1456  418
793  424  1002  408  678  261
794  294  919  411  701  265
795  263  885  274  669  258
796  267  898  264  692  261
797  254  892  250  672  263
798  254  902  265  692  261
799  267  888  267  665  240
800  258  899  258  672  261
801  257  909  271  667  261
802  265  892  264  668  261
803  257  889  243  672  257
804  251  902  264  668  260
805  264  916  267  672  253
806  254  915  270  675  254
807  263  905  267  675  260
808  264  922  251  676  260
809  264  902  260  664  261
810  261  916  270  678  261
811  260  915  263  677  260
812  261  918  264  678  257
813  261  922  268  664  261
814  267  909  257  682  260
815  254  909  268  682  264
816  268  908  264  678  260
817  267  926  264  679  251
818  267  922  257  682  258
819  263  925  268  678  261
820  267  916  258  685  263
821  268  922  264  678  261
822  265  915  253  685  267
823  267  922  267  685  263
824  264  932  260  688  261
825  267  928  271  684  244
826  277  942  257  1263  421
827  455  1009  410  698  278
828  295  935  361  702  277
829  264  909  247  685  260
830  254  912  253  718  251
831  264  919  263  685  261
832  265  912  257  716  254
833  268  932  264  675  264
834  268  915  253  684  257
835  254  926  257  681  260
836  264  923  264  682  258
837  264  926  244  676  251
838  265  929  264  689  255
839  261  926  247  688  261
840  265  925  257  684  257
841  258  939  258  678  250
842  258  939  263  685  267
843  267  945  247  678  250
844  264  942  264  674  260
845  263  929  267  689  254
846  290  945  264  692  257
847  256  936  263  691  261
848  271  939  253  695  260
849  260  936  266  692  260
850  264  949  264  694  260
851  261  946  264  692  253
852  267  952  268  699  264
853  267  949  257  692  290
854  270  956  277  711  257
855  265  942  246  685  254
856  264  939  265  698  261
857  264  953  258  694  260
858  264  962  271  709  261
859  264  955  264  702  247
860  254  949  265  1470  495
861  478  1060  391  718  274
862  338  982  348  739  261
863  257  958  327  709  264
864  267  956  255  736  257
865  264  948  251  697  260
866  253  965  264  735  253
867  264  959  268  708  261
868  264  958  267  698  260
869  264  953  251  701  253
870  258  955  267  705  251
871  251  966  267  705  255
872  264  962  264  691  260
873  253  955  264  702  264
874  256  970  248  698  250
875  263  969  267  709  261
876  253  969  264  705  258
877  264  970  265  708  260
878  260  969  263  708  251
879  264  968  266  709  261
880  264  975  265  712  261
881  264  960  251  708  264
882  264  962  244  709  261
883  253  969  257  712  251
884  254  960  261  701  251
885  243  966  253  708  263
886  268  976  254  715  257
887  254  966  258  709  258
888  264  979  253  714  251
889  261  979  257  701  265
890  261  978  261  716  260
891  264  982  267  718  263
892  254  982  248  716  260
893  254  972  248  715  261
894  264  986  268  1601  434
895  441  1089  404  719  284
896  351  1009  320  749  257
897  267  990  291  715  260
898  268  986  264  755  257
899  263  990  267  719  257
900  261  975  264  728  257
901  264  979  253  718  260
902  265  992  264  722  248
903  264  982  255  712  261
904  260  990  254  717  261
905  264  982  264  719  254
906  264  992  260  722  261
907  267  992  264  722  258
908  263  995  257  718  258
909  267  996  264  722  261
910  267  995  264  727  257
911  264  1002  266  725  258
912  257  995  258  721  258
913  267  995  265  722  261
914  267  1002  250  725  261
915  265  1002  255  725  257
916  268  989  263  726  251
917  267  1006  261  725  258
918  265  1005  267  732  251
919  268  1002  266  732  246
920  307  1316  361  785  377
921  318  1023  257  727  257
922  263  1009  265  732  257
923  253  999  253  728  260
924  264  1013  267  726  261
925  251  992  243  718  251
926  264  1008  260  734  240
927  263  1008  264  742  261
928  257  1006  254  2713  431
929  427  1105  425  752  294
930  253  1016  348  778  264
931  264  1005  250  734  260
932  264  1006  267  759  261
933  263  1005  260  714  261
934  257  1006  261  765  261
935  254  1007  247  741  260
936  253  1016  258  736  255
937  264  1006  258  738  264
938  264  1023  270  736  267
939  264  1006  268  746  258
940  267  1022  267  738  261
941  268  1026  265  738  261
942  265  1029  261  751  258
943  258  1009  257  725  247
944  267  1029  264  741  257
945  253  1013  264  741  257
946  265  1028  265  745  264
947  266  1029  257  746  261
948  268  1025  253  742  258
949  264  1032  250  742  251
950  264  1029  255  744  260
951  264  1030  258  747  264
952  254  1032  256  745  251
953  255  1022  257  746  250
954  254  1026  271  746  254
955  254  1022  264  745  260
956  254  1019  250  745  253
957  264  1032  261  752  250
958  265  1035  261  752  257
959  265  1039  261  752  261
960  264  1036  254  748  260
961  268  1039  260  752  260
962  264  1039  257  1607  457
963  569  1163  418  748  271
964  317  1022  364  772  263
965  254  1030  245  752  260
966  268  1045  254  782  264
967  263  1046  271  735  251
968  265  1036  257  782  256
969  265  1048  250  752  258
970  268  1049  260  752  251
971  268  1049  270  755  250
972  258  1049  257  755  260
973  264  1043  274  751  250
974  258  1036  260  762  267
975  268  1035  250  756  255
976  264  1052  261  758  261
977  267  1050  271  759  258
978  267  1059  268  762  250
979  267  1060  263  762  260
980  265  1055  260  761  260
981  265  1056  264  746  261
982  364  1055  330  767  256
983  264  1059  255  755  260
984  260  1057  264  758  261
985  258  1059  253  762  251
986  264  1052  253  745  250
987  257  1057  244  766  258
988  263  1066  258  761  244
989  254  1052  253  762  261
990  260  1059  255  769  244
991  251  1065  264  762  258
992  263  1056  250  748  251
993  264  1367  398  811  256
994  265  1090  267  769  251
995  263  1069  253  758  260
996  263  1072  267  1269  381
997  441  1132  421  772  250
998  318  1059  401  802  260
999  267  1066  267  782  257
1000  261  1052  253  801  250
1001  264  1072  266  782  257
1002  324  1085  255  805  278
1003  264  1062  263  779  261
1004  264  1066  264  772  255
1005  263  1076  271  775  264
1006  258  1075  250  782  260
1007  264  1066  263  775  261
1008  265  1066  264  778  257
1009  264  1055  251  782  260
1010  264  1082  263  785  263
1011  264  1069  247  782  261
1012  258  1076  257  782  264
1013  264  1068  263  782  248
1014  264  1072  254  1293  258
1015  274  1075  268  792  247
1016  251  1087  254  786  263
1017  265  1075  264  785  267
1018  257  1080  264  785  264
1019  258  1088  266  809  264
1020  265  1108  265  788  261
1021  253  1086  268  792  258
1022  254  1083  257  785  248
1023  307  1079  265  795  250
1024  294  1103  267  795  261
1025  294  1100  314  789  291
1026  274  1086  275  789  254
1027  270  1089  278  788  260
1028  271  1090  271  779  251
1029  254  1095  274  789  260
1030  250  1085  263  1667  485
1031  441  1183  404  802  277
1032  314  1095  304  798  253
1033  254  1085  267  778  258
1034  257  1089  271  822  264
1035  274  1107  271  791  263
1036  263  1092  270  809  254
1037  260  1093  257  788  261
1038  261  1092  267  795  260
1039  268  1113  288  792  264
1040  275  1092  263  792  250
1041  271  1093  264  785  254
1042  260  1096  258  798  264
1043  271  1096  261  785  261
1044  273  1100  251  772  245
1045  268  1100  261  792  265
1046  267  1099  260  795  254
1047  267  1102  260  788  254
1048  270  1103  261  798  260
1049  266  1100  264  775  268
1050  271  1103  264  795  268
1051  274  1106  265  799  260
1052  270  1103  271  795  261
1053  266  1107  271  798  264
1054  264  1105  260  796  264
1055  273  1109  270  802  261
1056  274  1119  274  792  264
1057  263  1113  261  791  250
1058  274  1110  271  802  261
1059  271  1106  261  792  257
1060  274  1112  260  785  258
1061  264  1109  263  798  261
1062  274  1123  274  809  265
1063  270  1113  271  805  260
1064  273  1119  267  1607  438
1065  448  1230  404  808  264
1066  298  1128  364  835  254
1067  271  1146  267  805  260
1068  261  1150  268  826  267
1069  270  1112  267  795  260
1070  275  1119  258  839  260
1071  265  1123  261  812  264
1072  274  1132  275  795  261
1073  261  1139  270  809  265
1074  261  1123  261  809  261
1075  267  1122  274  808  264
1076  270  1139  274  812  264
1077  260  1125  258  799  261
1078  270  1126  261  805  267
1079  260  1120  261  808  260
1080  275  1129  260  812  251
1081  271  1133  258  805  254
1082  264  1125  260  818  264
1083  273  1142  260  802  254
1084  271  1140  254  802  264
1085  261  1136  274  815  264
1086  270  1132  254  808  255
1087  267  1145  264  822  263
1088  271  1148  263  816  264
1089  298  1150  275  815  265
1090  274  1136  264  818  257
1091  263  1153  264  812  250
1092  267  1150  260  826  254
1093  270  1139  268  815  264
1094  261  1150  257  819  261
1095  261  1142  255  822  260
1096  275  1143  261  819  260
1097  261  1150  261  818  251
1098  274  1156  271  832  264
1099  264  1132  257  822  260
1100  268  1147  275  1710  434
1101  946  1243  414  825  265
1102  304  1156  310  855  264
1103  304  1166  264  829  260
1104  251  1170  261  845  263
1105  250  1156  254  812  251
1106  263  1149  261  849  250
1107  274  1139  261  831  261
1108  261  1156  264  829  265
1109  261  1143  245  825  254
1110  261  1153  263  834  263
1111  270  1156  257  819  254
1112  277  1163  258  829  267
1113  268  1156  260  829  264
1114  275  1170  251  832  260
1115  274  1156  274  822  265
1116  274  1170  271  816  261
1117  261  1170  274  829  254
1118  263  1170  263  825  243
1119  271  1173  264  836  268
1120  264  1166  257  839  251
1121  268  1172  278  832  261
1122  260  1173  274  832  261
1123  270  1166  261  829  267
1124  274  1163  361  875  267
1125  271  1170  260  826  260
1126  260  1162  264  845  263
1127  270  1183  271  839  250
1128  274  1180  254  838  260
1129  268  1175  274  839  265
1130  257  1179  267  839  263
1131  261  1169  264  838  254
1132  251  1183  274  839  261
1133  261  1172  268  828  254
1134  261  1183  264  2052  468
1135  451  1287  425  849  294
1136  344  1205  344  872  261
